# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
3.530000000000000000e+02 7.462600000000003320e+01 6.189860456665621058e+01 -1.238325991485858708e+02 3.117406515438222225e+00 9.002643943908257285e+00 4.327158356440559714e+02
2.240000000000000000e+02 7.462600000000003320e+01 6.106474743848339415e+01 -1.211219004718439294e+02 3.505451166574212962e+00 9.002643943908257285e+00 0.000000000000000000e+00
3.890000000000000000e+02 7.462600000000003320e+01 6.121060277452512111e+01 -1.210668522507794620e+02 6.881141505993671359e+00 9.002643943908257285e+00 0.000000000000000000e+00
2.710000000000000000e+02 7.462600000000003320e+01 5.945244672462000324e+01 -1.216644770016675210e+02 6.417039795084564346e+00 9.002643943908257285e+00 0.000000000000000000e+00
2.890000000000000000e+02 7.462600000000003320e+01 6.463168220097053052e+01 -1.198037902705759024e+02 1.531715521548738757e+01 9.002643943908257285e+00 0.000000000000000000e+00
3.910000000000000000e+02 7.462600000000003320e+01 6.822738269797139310e+01 -1.233867680876559518e+02 6.189594968303890887e+00 9.002643943908257285e+00 0.000000000000000000e+00
2.350000000000000000e+02 7.462600000000003320e+01 5.867021563180646382e+01 -1.224404716002611337e+02 7.043712243286138985e+00 9.002643943908257285e+00 0.000000000000000000e+00
3.820000000000000000e+02 7.462600000000003320e+01 6.567583924503662729e+01 -1.185897100399226929e+02 1.721201109377971861e+01 9.002643943908257285e+00 0.000000000000000000e+00
3.780000000000000000e+02 7.462600000000003320e+01 5.757250587251193963e+01 -1.221502459427596534e+02 2.598222803693603478e+00 9.002643943908257285e+00 0.000000000000000000e+00
3.790000000000000000e+02 7.462600000000003320e+01 5.757250587251193963e+01 -1.221502459427596534e+02 2.598222803693603478e+00 9.002643943908257285e+00 0.000000000000000000e+00
1.960000000000000000e+02 7.462600000000003320e+01 5.773206593840664880e+01 -1.233244021059805959e+02 3.549003762113750238e+00 9.002643943908257285e+00 0.000000000000000000e+00
3.650000000000000000e+02 7.462600000000003320e+01 5.017020782157252512e+01 -1.336988890958144225e+02 9.266951501139194747e+00 9.002643943908257285e+00 0.000000000000000000e+00
3.020000000000000000e+02 7.462600000000003320e+01 5.455237808610832673e+01 -1.275024408739074460e+02 9.455265403365205046e+00 9.002643943908257285e+00 0.000000000000000000e+00
2.610000000000000000e+02 7.462600000000003320e+01 4.791245706715624664e+01 -1.222472807619130464e+02 -1.214705200456763379e+01 9.002643943908257285e+00 0.000000000000000000e+00
