# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
3.000000000000000000e+02 9.186000000000001364e+01 -9.013048469228674264e+01 7.993119399297239625e+01 3.869118746051447566e+00 9.002643943908113400e+00 4.499495991491297104e+02
5.502000000000000000e+03 1.987399999999996680e+01 -1.072398461295741754e+02 1.212737477160312949e+02 1.404652900803862847e+00 1.000293771545345756e+01 0.000000000000000000e+00
5.503000000000000000e+03 1.987399999999996680e+01 -1.072398461295741754e+02 1.212737477160312949e+02 1.404652900803862847e+00 9.002643943908111623e+00 0.000000000000000000e+00
5.371000000000000000e+03 2.100599999999997181e+01 -6.492936267843018072e+01 1.446403560275919062e+02 1.927428721604008288e+01 9.002643943908111623e+00 0.000000000000000000e+00
4.789000000000000000e+03 2.100599999999997181e+01 -6.021466783210410512e+01 1.427780818378008121e+02 2.774053360876403218e+01 1.000293771545345756e+01 0.000000000000000000e+00
5.276000000000000000e+03 2.100599999999997181e+01 -6.588450637982107594e+01 1.443812820616166732e+02 2.053748703950629562e+01 9.002643943908111623e+00 0.000000000000000000e+00
4.686000000000000000e+03 2.100599999999997181e+01 -6.588620290628068688e+01 1.440309079245030546e+02 1.645286027867220469e+01 9.002643943908111623e+00 0.000000000000000000e+00
5.305000000000000000e+03 2.100599999999997181e+01 -6.625137244187841645e+01 1.424887142683122647e+02 2.123090393418969413e+01 9.002643943908111623e+00 0.000000000000000000e+00
4.800000000000000000e+03 2.100599999999997181e+01 -6.251076401226173829e+01 1.433757137936956099e+02 2.870446375900519698e+01 9.002643943908111623e+00 0.000000000000000000e+00
4.801000000000000000e+03 2.100599999999997181e+01 -6.251076401226173829e+01 1.433757137936956099e+02 2.870446375900519698e+01 1.000293771545345756e+01 0.000000000000000000e+00
5.041000000000000000e+03 2.100599999999997181e+01 -7.458804618357616789e+01 1.507291166326594407e+02 2.084747360807034866e+01 9.002643943908111623e+00 0.000000000000000000e+00
5.245000000000000000e+03 2.100599999999997181e+01 -7.906314140089023113e+01 1.462905691205168637e+02 1.977662710159130199e+01 1.000293771545345756e+01 0.000000000000000000e+00
4.875000000000000000e+03 2.100599999999997181e+01 -7.321243225810577826e+01 1.512143663557523325e+02 2.639490419431482948e+01 1.000293771545345756e+01 0.000000000000000000e+00
4.654000000000000000e+03 2.100599999999997181e+01 -7.131743122130953338e+01 1.507723212205737013e+02 2.879503417690144218e+01 1.000293771545345756e+01 0.000000000000000000e+00
5.333000000000000000e+03 2.100599999999997181e+01 -7.025115837295071231e+01 1.508947773409271065e+02 2.820275744129634177e+01 9.002643943908111623e+00 0.000000000000000000e+00
5.209000000000000000e+03 2.100599999999997181e+01 -7.018252580557232534e+01 1.461001192035805047e+02 2.053932950844732019e+01 1.000293771545345756e+01 0.000000000000000000e+00
5.166000000000000000e+03 2.100599999999997181e+01 -7.176437642798236993e+01 1.421153098985073768e+02 2.423192306209966773e+01 1.000293771545345756e+01 0.000000000000000000e+00
5.384000000000000000e+03 2.100599999999997181e+01 -7.308739445450247274e+01 1.477098760452205113e+02 2.377518856541830772e+01 9.002643943908111623e+00 0.000000000000000000e+00
5.439000000000000000e+03 2.100599999999997181e+01 -7.743878577982263778e+01 1.411413570744824142e+02 2.417047736828689253e+01 9.002643943908111623e+00 0.000000000000000000e+00
5.455000000000000000e+03 2.100599999999997181e+01 -7.035767560824183420e+01 1.434999678281573949e+02 2.269854169210307404e+01 1.000293771545345756e+01 0.000000000000000000e+00
4.975000000000000000e+03 2.100599999999997181e+01 -6.918846739471955232e+01 1.459607176259940502e+02 1.734187901991712266e+01 1.000293771545345756e+01 0.000000000000000000e+00
5.351000000000000000e+03 2.100599999999997181e+01 -7.005682114414504724e+01 1.470798638599088974e+02 1.823017048970737974e+01 1.000293771545345756e+01 0.000000000000000000e+00
4.803000000000000000e+03 2.100599999999997181e+01 -7.022488712621820639e+01 1.457764418443547072e+02 2.614013052912603285e+01 9.002643943908111623e+00 0.000000000000000000e+00
5.023000000000000000e+03 2.100599999999997181e+01 -7.609364129256788090e+01 1.438281950623520231e+02 1.700902611191799352e+01 9.002643943908111623e+00 0.000000000000000000e+00
4.691000000000000000e+03 2.100599999999997181e+01 -7.646995649799826822e+01 1.442970634904908707e+02 2.652747178575232923e+01 9.002643943908111623e+00 0.000000000000000000e+00
4.692000000000000000e+03 2.100599999999997181e+01 -7.646995649799826822e+01 1.442970634904908707e+02 2.652747178575232923e+01 1.000293771545345756e+01 0.000000000000000000e+00
4.649000000000000000e+03 2.100599999999997181e+01 -7.086813032119547984e+01 1.463779526397774191e+02 1.956553375751531121e+01 1.000293771545345756e+01 0.000000000000000000e+00
4.650000000000000000e+03 2.100599999999997181e+01 -6.832479661823262518e+01 1.415852404448955610e+02 2.079715102857291242e+01 9.002643943908111623e+00 0.000000000000000000e+00
5.052000000000000000e+03 2.100599999999997181e+01 -6.749053888640538901e+01 1.404452380382115848e+02 2.123946017759546123e+01 9.002643943908111623e+00 0.000000000000000000e+00
