# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
1.310000000000000000e+02 9.736500000000000909e+01 1.037882243072705890e+01 6.345612360047417155e+01 -8.256728178456706146e+00 9.002643943908177349e+00 4.369272629426723711e+02
1.340000000000000000e+02 9.736500000000000909e+01 6.265000450740819460e+00 6.491032907042981037e+01 1.168093049707714748e+01 9.002643943908177349e+00 0.000000000000000000e+00
1.640000000000000000e+02 9.736500000000000909e+01 9.147961052327682197e+00 5.391860158067115094e+01 1.159408958454024230e+01 9.002643943908177349e+00 0.000000000000000000e+00
1.130000000000000000e+02 9.736500000000000909e+01 9.832941864822142719e+00 6.345958076228804856e+01 6.136842461115342928e+00 9.002643943908177349e+00 0.000000000000000000e+00
3.414000000000000000e+03 2.694700000000000273e+01 8.035131595455593967e+00 4.745901255763259741e+01 -1.281464987997232008e+01 1.000293771545353216e+01 0.000000000000000000e+00
3.415000000000000000e+03 2.694700000000000273e+01 8.035131595455593967e+00 4.745901255763259741e+01 -1.281464987997232008e+01 9.002643943908179125e+00 0.000000000000000000e+00
1.100000000000000000e+01 9.736500000000000909e+01 3.676527685682656532e+00 5.642398996805673761e+01 -1.627523838984857107e+01 9.002643943908177349e+00 0.000000000000000000e+00
2.555000000000000000e+03 2.716800000000000637e+01 8.510763768367649362e+00 3.935595925848132026e+01 -1.439445729443018074e+01 9.002643943908179125e+00 0.000000000000000000e+00
1.276000000000000000e+03 2.840100000000001046e+01 -6.082710402420116935e+01 5.498571151536643953e+01 -2.019174629260061593e+01 9.002643943908179125e+00 0.000000000000000000e+00
3.406000000000000000e+03 2.694700000000000273e+01 5.626704995195015435e+00 3.886999007677728457e+01 -1.300560662102326326e+01 1.000293771545353216e+01 0.000000000000000000e+00
3.407000000000000000e+03 2.694700000000000273e+01 5.626704995195015435e+00 3.886999007677728457e+01 -1.300560662102326326e+01 9.002643943908179125e+00 0.000000000000000000e+00
7.500000000000000000e+01 9.736500000000000909e+01 3.776660437395947589e+00 4.907070832171435626e+01 -1.666125652986487182e+01 9.002643943908177349e+00 0.000000000000000000e+00
1.570000000000000000e+02 9.736500000000000909e+01 6.440643079599031040e+00 4.022347975487385696e+01 -1.304722095366831880e+01 9.002643943908177349e+00 0.000000000000000000e+00
1.060000000000000000e+02 9.736500000000000909e+01 1.493180364922120162e+01 2.800086994490533243e+01 -1.301054599179081350e+01 9.002643943908177349e+00 0.000000000000000000e+00
3.430000000000000000e+03 2.694700000000000273e+01 1.587517031191491057e+01 3.875126779100079233e+01 -2.987682780400864324e+00 9.002643943908179125e+00 0.000000000000000000e+00
3.576000000000000000e+03 2.694700000000000273e+01 1.188586738159405520e+01 3.591774123763934057e+01 -4.605605979395776650e+00 1.000293771545353216e+01 0.000000000000000000e+00
3.544000000000000000e+03 2.694700000000000273e+01 1.013756902098908341e+01 3.596495564496643027e+01 -3.772508574394081382e+00 9.002643943908179125e+00 0.000000000000000000e+00
3.525000000000000000e+03 2.694700000000000273e+01 1.149500294549794077e+01 3.540923363220819198e+01 -4.197469915985584166e+00 1.000293771545353216e+01 0.000000000000000000e+00
3.408000000000000000e+03 2.694700000000000273e+01 9.362250651776196975e+00 4.138662345096110329e+01 -4.185773897679598399e+00 9.002643943908179125e+00 0.000000000000000000e+00
3.453000000000000000e+03 2.694700000000000273e+01 9.429092636991056153e+00 3.853193669042151726e+01 -3.415297130664676217e+00 1.000293771545353216e+01 0.000000000000000000e+00
3.454000000000000000e+03 2.694700000000000273e+01 9.429092636991056153e+00 3.853193669042151726e+01 -3.415297130664676217e+00 1.000293771545353216e+01 0.000000000000000000e+00
