# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
4.770000000000000000e+03 2.205899999999996908e+01 -2.203519069963866173e+01 1.236022044558070121e+02 5.126798938203462086e+01 1.000293771545350907e+01 4.510032898684645488e+02
4.758000000000000000e+03 2.205899999999996908e+01 -2.814220158942448080e+01 1.254925217290528394e+02 5.350190403004989292e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.759000000000000000e+03 2.205899999999996908e+01 -2.814220158942448080e+01 1.254925217290528394e+02 5.350190403004989292e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.760000000000000000e+03 2.205899999999996908e+01 -2.814220158942448080e+01 1.254925217290528394e+02 5.350190403004989292e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.749000000000000000e+03 2.205899999999996908e+01 -1.795876711346663868e+01 1.228990612163001828e+02 5.732290586794550791e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.739000000000000000e+03 2.205899999999996908e+01 -2.579022236859928086e+01 1.211700113131332870e+02 5.066006369559850953e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.707000000000000000e+03 2.205899999999996908e+01 -1.286970016139844830e+01 1.013233468331462319e+02 5.301762405135315248e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.756000000000000000e+03 2.205899999999996908e+01 -2.314004914734026386e+01 9.800009253411157317e+01 4.705500607471076790e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.757000000000000000e+03 2.205899999999996908e+01 -2.314004914734026386e+01 9.800009253411157317e+01 4.705500607471076790e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.783000000000000000e+03 2.205899999999996908e+01 -2.189030558343175770e+01 1.017896941525444703e+02 4.903284192849915257e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.708000000000000000e+03 2.205899999999996908e+01 -1.286970016139844830e+01 1.013233468331462319e+02 5.301762405135315248e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.729000000000000000e+03 2.205899999999996908e+01 -1.159559855822525520e+01 1.131857512112000705e+02 5.786284714506302862e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.709000000000000000e+03 2.205899999999996908e+01 -1.286970016139844830e+01 1.013233468331462319e+02 5.301762405135315248e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.710000000000000000e+03 2.205899999999996908e+01 -1.286970016139844830e+01 1.013233468331462319e+02 5.301762405135315248e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.741000000000000000e+03 2.205899999999996908e+01 -1.302750945017005613e+01 1.011992637071601990e+02 5.339703599808413514e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.742000000000000000e+03 2.205899999999996908e+01 -1.302750945017005613e+01 1.011992637071601990e+02 5.339703599808413514e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.755000000000000000e+03 2.205899999999996908e+01 -1.892684712478174447e+01 1.097644400700789760e+02 5.075113455590224021e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.740000000000000000e+03 2.205899999999996908e+01 -2.579022236859928086e+01 1.211700113131332870e+02 5.066006369559850953e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.771000000000000000e+03 2.205899999999996908e+01 -2.923901387243812522e+01 1.074906105195587429e+02 4.436973848125904851e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.772000000000000000e+03 2.205899999999996908e+01 -2.923901387243812522e+01 1.074906105195587429e+02 4.436973848125904851e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.773000000000000000e+03 2.205899999999996908e+01 -2.923901387243812522e+01 1.074906105195587429e+02 4.436973848125904851e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.774000000000000000e+03 2.205899999999996908e+01 -2.923901387243812522e+01 1.074906105195587429e+02 4.436973848125904851e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.731000000000000000e+03 2.205899999999996908e+01 -1.660357214330075237e+01 1.013823603709193009e+02 5.362607197382744317e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.723000000000000000e+03 2.205899999999996908e+01 -1.444655219449761496e+01 9.970150720278489587e+01 5.372510364934158389e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.743000000000000000e+03 2.205899999999996908e+01 -1.204167912201275215e+01 9.403846935511930383e+01 5.476347245039701761e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.752000000000000000e+03 2.205899999999996908e+01 -2.137994661199169499e+01 1.310963511912897843e+02 4.938640357705947537e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.753000000000000000e+03 2.205899999999996908e+01 -2.137994661199169499e+01 1.310963511912897843e+02 4.938640357705947537e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.750000000000000000e+03 2.205899999999996908e+01 -2.837172587413637359e+01 1.067918907974359684e+02 4.700827163941565345e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.766000000000000000e+03 2.205899999999996908e+01 -3.551669566747737150e+01 1.137729547428244103e+02 4.063426621251863935e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.767000000000000000e+03 2.205899999999996908e+01 -3.551669566747737150e+01 1.137729547428244103e+02 4.063426621251863935e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.728000000000000000e+03 2.205899999999996908e+01 -3.357543690969662720e+01 1.138966055069873420e+02 4.478600694851715502e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.745000000000000000e+03 2.205899999999996908e+01 -4.139100258459340864e+01 1.228314536576793756e+02 4.211333238641847032e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.746000000000000000e+03 2.205899999999996908e+01 -4.139100258459340864e+01 1.228314536576793756e+02 4.211333238641847032e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.754000000000000000e+03 2.205899999999996908e+01 -4.212761001210473921e+01 1.228030218406764220e+02 4.043899568227437413e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.764000000000000000e+03 2.205899999999996908e+01 -4.167323837921382079e+01 1.211845352034768979e+02 4.537700486556230572e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.685000000000000000e+03 2.205899999999996908e+01 -4.230478168274223805e+01 1.358601966309812497e+02 4.290243019063092333e+01 1.000293771545350907e+01 0.000000000000000000e+00
4.763000000000000000e+03 2.205899999999996908e+01 -4.202811621374714690e+01 1.334458879261266588e+02 4.329539050534245348e+01 9.002643943908157809e+00 0.000000000000000000e+00
4.905000000000000000e+03 2.205899999999996908e+01 -4.909378695637553847e+01 1.335848625636297413e+02 4.098815325787192165e+01 9.002643943908157809e+00 0.000000000000000000e+00
