# 		ID		CurrentAges[Yr]		X[pc]		Y[pc]		Z[pc]		mass[Msun]		t_sim[Myr]
3.510000000000000000e+02 7.398400000000003729e+01 2.537876653731063925e+01 -1.265401388998491683e+02 -6.346990053655375164e+00 9.002643943908253732e+00 4.320739053278279016e+02
3.520000000000000000e+02 7.398400000000003729e+01 2.537876653731063925e+01 -1.265401388998491683e+02 -6.346990053655375164e+00 9.002643943908253732e+00 0.000000000000000000e+00
2.890000000000000000e+02 7.398400000000003729e+01 5.388564529574108519e+01 -1.171614420876319116e+02 1.237775976014434498e+01 9.002643943908253732e+00 0.000000000000000000e+00
4.806000000000000000e+03 3.129999999999995453e+00 5.681264951115042550e+01 -1.116555690811485135e+02 1.099326550400657432e+01 1.000293771545361210e+01 0.000000000000000000e+00
4.807000000000000000e+03 3.129999999999995453e+00 5.681264951115042550e+01 -1.116555690811485135e+02 1.099326550400657432e+01 1.000293771545361210e+01 0.000000000000000000e+00
3.820000000000000000e+02 7.398400000000003729e+01 5.573156712106319333e+01 -1.149472867049854443e+02 1.535357734940995122e+01 9.002643943908253732e+00 0.000000000000000000e+00
2.440000000000000000e+02 7.398400000000003729e+01 4.586542725314672708e+01 -1.128818498157011163e+02 1.773645034021986433e+01 9.002643943908253732e+00 0.000000000000000000e+00
1.810000000000000000e+02 7.398400000000003729e+01 3.636691728245805422e+01 -1.297206951481556700e+02 2.783199035411798583e+00 9.002643943908253732e+00 0.000000000000000000e+00
1.820000000000000000e+02 7.398400000000003729e+01 3.099977904101690385e+01 -1.294414978939333025e+02 -5.750148907257362829e+00 9.002643943908253732e+00 0.000000000000000000e+00
1.750000000000000000e+02 7.398400000000003729e+01 3.618287209152720862e+01 -1.265204775957620456e+02 -7.219667778550672210e+00 9.002643943908253732e+00 0.000000000000000000e+00
1.760000000000000000e+02 7.398400000000003729e+01 3.618287209152720862e+01 -1.265204775957620456e+02 -7.219667778550672210e+00 9.002643943908253732e+00 0.000000000000000000e+00
1.740000000000000000e+02 7.398400000000003729e+01 3.095893919553763141e+01 -1.287517250656059389e+02 -3.424288359181940855e+00 9.002643943908253732e+00 0.000000000000000000e+00
3.060000000000000000e+02 7.398400000000003729e+01 5.112875486917906898e+01 -1.270221528434279747e+02 -1.526145808289551198e+01 9.002643943908253732e+00 0.000000000000000000e+00
2.130000000000000000e+02 7.398400000000003729e+01 3.936548243846652184e+01 -1.269442754815801919e+02 -3.632907527041183693e-01 9.002643943908253732e+00 0.000000000000000000e+00
3.650000000000000000e+02 7.398400000000003729e+01 3.924704448216999708e+01 -1.268602994167882088e+02 4.890851878768441630e+00 9.002643943908253732e+00 0.000000000000000000e+00
1.730000000000000000e+02 7.398400000000003729e+01 2.893949754932865304e+01 -1.311782612164832642e+02 -5.174748303468500232e+00 9.002643943908253732e+00 0.000000000000000000e+00
3.810000000000000000e+02 7.398400000000003729e+01 5.704559647340818174e+01 -1.281695176619532504e+02 -5.945175982946465432e+00 9.002643943908253732e+00 0.000000000000000000e+00
3.830000000000000000e+02 7.398400000000003729e+01 5.423892476346021851e+01 -1.320072856440908993e+02 -6.110857525927857914e+00 9.002643943908253732e+00 0.000000000000000000e+00
